46, 1001
Suborbital Science Data for Atmospheric Composition
NASA Langley Research Center
Merged Flight#20240626, on the P3B platform. Data is merged to 1.000000 seconds. This merge was created on the Custom Data Merging tool.
SARP
1,1
2024,06,26, 2025, 7, 9
0
Time_Start, seconds, start time of the merge period
13
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999
Time_Stop, seconds, stop time of the merge period
Day_Of_Year_BENNETT,  day,  None, calendar day beginning January 1 {dataID = SARP-METNAV}
Latitude_BENNETT,  deg,  Platform_Latitude_InSitu_None {dataID = SARP-METNAV}
Longitude_BENNETT,  deg,  Platform_Longitude_InSitu_None {dataID = SARP-METNAV}
Pressure_Altitude_BENNETT,  ft,  Platform_AltitudePressure_InSitu_None {dataID = SARP-METNAV}
Static_Air_Temp_BENNETT,  degrees Celcius,  Met_StaticAirTemperature_InSitu_None {dataID = SARP-METNAV}
Static_Pressure_BENNETT,  hPa,  Met_StaticPressure_InSitu_None {dataID = SARP-METNAV}
Solar_Zenith_Angle_BENNETT,  deg,  Met_SolarZenithAngle_InSitu_None {dataID = SARP-METNAV}
Org_Ave_IsoK_STP_ZIEMBA,  Organic_micrograms_per_standard_cubic_meter,  AerComp_OrganicAerosol_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
SO4_Ave_IsoK_STP_ZIEMBA,  Sulfate_micrograms_per_standard_cubic_meter,  AerComp_Sulfate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NO3_Ave_IsoK_STP_ZIEMBA,  Nitrate_micrograms_per_standard_cubic_meter,  AerComp_Nitrate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NH4_Ave_IsoK_STP_ZIEMBA,  Ammonium_micrograms_per_standard_cubic_meter,  AerComp_Ammonium_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
Chl_Ave_IsoK_STP_ZIEMBA,  Chloride_micrograms_per_standard_cubic_meter,  AerComp_Chloride_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
1
SPECIAL COMMENTS : See original files(listed in ASSOCIATED DATA) for special comments
18
PI_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PLATFORM: P3B_AIRCRAFT
LOCATION: Included in data records
ASSOCIATED_DATA: See following PI data: BENNETT.RYAN, ZIEMBA.LUKE
INSTRUMENT_INFO: Please see PI data files for instrument information.
DATA_INFO: Please see PI data files for: (1) ULOD/LLOD, (2) DATA_FLAG information (DATA_FLAG=-66666 indicates that there are multiple data flag values in the reported interval), and (3) when using merged ratio variables (merge algorithm may not be appropriate when range of variation is large). Longitude is reported as (0, 360) degrees.
UNCERTAINTY: Please see PI data files for uncertainty information.
ULOD_FLAG: -777777
ULOD_VALUE: N/A
LLOD_FLAG: -888888
LLOD_VALUE: N/A
DM_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PROJECT_INFO: SARP
STIPULATIONS_ON_USE: N/A
OTHER_COMMENTS: This merge was created using the SSD-AC online merge tool. Data merge methods are described here: https://www-air.larc.nasa.gov/missions/etc/onlinemergedoc.pdf. For detailed information on any data shown here, please see the associated PI files.
REVISION: RA
RA: File generated using LaRC's online merge tool on 2025-07-09 at 18:04:53
Time_Start, Time_Stop, Day_Of_Year_BENNETT, Latitude_BENNETT, Longitude_BENNETT, Pressure_Altitude_BENNETT, Static_Air_Temp_BENNETT, Static_Pressure_BENNETT, Solar_Zenith_Angle_BENNETT, Org_Ave_IsoK_STP_ZIEMBA, SO4_Ave_IsoK_STP_ZIEMBA, NO3_Ave_IsoK_STP_ZIEMBA, NH4_Ave_IsoK_STP_ZIEMBA, Chl_Ave_IsoK_STP_ZIEMBA
54887,54888,178.0000,36.960304,-76.761307,26027.0,-22.7300,359.5000,28.5000,0.34672,0.067000,0.044000,0.21100,0.041000
54888,54889,178.0000,36.958946,-76.761887,26027.0,-22.8300,359.5000,28.5000,0.34672,0.067000,0.044000,0.21100,0.041000
54889,54890,178.0000,36.957592,-76.762497,26027.0,-22.7300,359.5000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54890,54891,178.0000,36.956249,-76.763138,26027.0,-22.7700,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54891,54892,178.0000,36.954910,-76.763802,26032.0,-22.8100,359.3000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54892,54893,178.0000,36.953583,-76.764488,26032.0,-22.8100,359.5000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54893,54894,178.0000,36.952263,-76.765205,26032.0,-22.8100,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54894,54895,178.0000,36.950951,-76.765945,26032.0,-22.7700,359.3000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54895,54896,178.0000,36.949978,-76.766518,26032.0,-22.7700,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54896,54897,178.0000,36.948685,-76.767296,26032.0,-22.6800,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54897,54898,178.0000,36.947399,-76.768105,26032.0,-22.6300,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54898,54899,178.0000,36.945808,-76.769142,26032.0,-22.6500,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54899,54900,178.0000,36.944862,-76.769783,26032.0,-22.7100,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54900,54901,178.0000,36.943298,-76.770889,26032.0,-22.6800,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54901,54902,178.0000,36.942371,-76.771568,26030.0,-22.6900,359.5000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54902,54903,178.0000,36.941139,-76.772492,26030.0,-22.7000,359.6000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54903,54904,178.0000,36.939617,-76.773682,26030.0,-22.7000,359.5000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54904,54905,178.0000,36.938415,-76.774658,26030.0,-22.7000,359.5000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54905,54906,178.0000,36.937225,-76.775665,26030.0,-22.7000,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54906,54907,178.0000,36.936047,-76.776688,26030.0,-22.6600,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54907,54908,178.0000,36.934883,-76.777733,26041.0,-22.6600,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54908,54909,178.0000,36.933727,-76.778801,26041.0,-22.6600,359.4000,28.4000,0.34672,0.067000,0.044000,0.21100,0.041000
54909,54910,178.0000,36.932591,-76.779892,26041.0,-22.6700,359.5000,28.4000,0.34933,0.085801,0.054310,0.14247,0.038574
54910,54911,178.0000,36.931465,-76.781006,26041.0,-22.6700,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54911,54912,178.0000,36.930351,-76.782135,26041.0,-22.6700,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54912,54913,178.0000,36.929253,-76.783287,26032.0,-22.7200,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54913,54914,178.0000,36.928169,-76.784462,26032.0,-22.7700,359.3000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54914,54915,178.0000,36.927105,-76.785660,26032.0,-22.7400,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54915,54916,178.0000,36.926315,-76.786568,26032.0,-22.7500,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54916,54917,178.0000,36.925274,-76.787796,26032.0,-22.7400,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54917,54918,178.0000,36.923992,-76.789368,26035.0,-22.7400,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54918,54919,178.0000,36.922985,-76.790642,26035.0,-22.7300,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54919,54920,178.0000,36.921993,-76.791939,26035.0,-22.7800,359.3000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54920,54921,178.0000,36.921261,-76.792923,26035.0,-22.8000,359.3000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54921,54922,178.0000,36.920303,-76.794251,26035.0,-22.8600,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54922,54923,178.0000,36.919361,-76.795601,26030.0,-22.7800,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54923,54924,178.0000,36.918438,-76.796967,26030.0,-22.8300,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54924,54925,178.0000,36.917309,-76.798706,26030.0,-22.8400,359.4000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54925,54926,178.0000,36.916428,-76.800117,26030.0,-22.8400,359.5000,28.4000,0.35102,0.098000,0.061000,0.098000,0.037000
54926,54927,178.0000,36.915569,-76.801552,26030.0,-22.8400,359.4000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54927,54928,178.0000,36.914726,-76.803001,26030.0,-22.8600,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54928,54929,178.0000,36.913902,-76.804474,26034.0,-22.8900,359.3000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54929,54930,178.0000,36.913101,-76.805954,26034.0,-22.8900,359.4000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54930,54931,178.0000,36.912319,-76.807457,26034.0,-22.8900,359.3000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54931,54932,178.0000,36.911560,-76.808975,26034.0,-22.8900,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54932,54933,178.0000,36.910820,-76.810509,26034.0,-22.8800,359.3000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54933,54934,178.0000,36.910103,-76.812057,26031.0,-22.8800,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54934,54935,178.0000,36.909405,-76.813629,26031.0,-22.8800,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54935,54936,178.0000,36.908730,-76.815208,26031.0,-22.8800,359.4000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54936,54937,178.0000,36.908077,-76.816795,26031.0,-22.9000,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54937,54938,178.0000,36.907444,-76.818405,26031.0,-22.8600,359.5000,28.3000,0.35102,0.098000,0.061000,0.098000,0.037000
54938,54939,178.0000,36.906834,-76.820030,26029.0,-22.8600,359.5000,28.3000,0.30707,0.10546,0.054323,0.027307,0.018149
54939,54940,178.0000,36.906246,-76.821663,26029.0,-22.7900,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54940,54941,178.0000,36.905678,-76.823311,26029.0,-22.8500,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54941,54942,178.0000,36.905136,-76.824966,26029.0,-22.8400,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54942,54943,178.0000,36.904614,-76.826637,26029.0,-22.8300,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54943,54944,178.0000,36.904236,-76.827904,26030.0,-22.7800,359.3000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54944,54945,178.0000,36.903637,-76.830017,26030.0,-22.8300,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54945,54946,178.0000,36.903183,-76.831718,26030.0,-22.8400,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54946,54947,178.0000,36.902752,-76.833427,26030.0,-22.8900,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54947,54948,178.0000,36.902447,-76.834724,26030.0,-22.8900,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54948,54949,178.0000,36.901966,-76.836883,26030.0,-22.9100,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54949,54950,178.0000,36.901607,-76.838631,26023.0,-22.9100,359.6000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54950,54951,178.0000,36.901272,-76.840378,26023.0,-22.9100,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54951,54952,178.0000,36.900959,-76.842133,26023.0,-22.8800,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54952,54953,178.0000,36.900669,-76.843895,26023.0,-22.9300,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54953,54954,178.0000,36.900406,-76.845665,26023.0,-22.9400,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54954,54955,178.0000,36.900166,-76.847443,26019.0,-22.9400,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54955,54956,178.0000,36.899948,-76.849220,26019.0,-22.8900,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54956,54957,178.0000,36.899757,-76.851006,26019.0,-22.9300,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54957,54958,178.0000,36.899586,-76.852799,26019.0,-22.8800,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54958,54959,178.0000,36.899441,-76.854591,26019.0,-22.9200,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54959,54960,178.0000,36.899322,-76.856384,26029.0,-22.8700,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54960,54961,178.0000,36.899227,-76.858185,26029.0,-22.9100,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54961,54962,178.0000,36.899155,-76.859993,26029.0,-22.8900,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54962,54963,178.0000,36.899109,-76.861794,26029.0,-22.8900,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54963,54964,178.0000,36.899086,-76.863602,26029.0,-22.8900,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54964,54965,178.0000,36.899090,-76.865410,26024.0,-22.8900,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54965,54966,178.0000,36.899113,-76.867218,26024.0,-22.8900,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54966,54967,178.0000,36.899162,-76.869026,26024.0,-22.8800,359.5000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54967,54968,178.0000,36.899216,-76.870384,26024.0,-22.8700,359.4000,28.3000,0.23911,0.11700,0.044000,-0.082000,-0.011000
54968,54969,178.0000,36.899334,-76.872642,26024.0,-22.8700,359.6000,28.3000,0.27511,0.11515,0.071709,-0.062604,-0.0051504
54969,54970,178.0000,36.899456,-76.874451,26024.0,-22.9100,359.6000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54970,54971,178.0000,36.899605,-76.876251,26032.0,-22.9600,359.4000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54971,54972,178.0000,36.899777,-76.878059,26032.0,-22.9100,359.4000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54972,54973,178.0000,36.899921,-76.879410,26032.0,-22.9000,359.5000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54973,54974,178.0000,36.900135,-76.881203,26032.0,-22.9000,359.5000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54974,54975,178.0000,36.900440,-76.883446,26032.0,-22.8800,359.4000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54975,54976,178.0000,36.900639,-76.884788,26024.0,-22.8900,359.4000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54976,54977,178.0000,36.900925,-76.886574,26024.0,-22.9100,359.5000,28.3000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54977,54978,178.0000,36.901234,-76.888351,26024.0,-22.8700,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54978,54979,178.0000,36.901653,-76.890572,26024.0,-22.8700,359.4000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54979,54980,178.0000,36.901924,-76.891899,26024.0,-22.8300,359.4000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54980,54981,178.0000,36.902405,-76.894096,26017.0,-22.8800,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54981,54982,178.0000,36.902817,-76.895851,26017.0,-22.9000,359.4000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54982,54983,178.0000,36.903252,-76.897598,26017.0,-22.9600,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54983,54984,178.0000,36.903709,-76.899338,26017.0,-22.8900,359.7000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54984,54985,178.0000,36.904190,-76.901062,26017.0,-22.9100,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54985,54986,178.0000,36.904572,-76.902351,26018.0,-22.8800,359.6000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54986,54987,178.0000,36.905231,-76.904495,26018.0,-22.9500,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54987,54988,178.0000,36.905785,-76.906189,26018.0,-22.9900,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54988,54989,178.0000,36.906212,-76.907455,26018.0,-23.0900,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54989,54990,178.0000,36.906959,-76.909561,26018.0,-23.0700,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54990,54991,178.0000,36.907581,-76.911224,26018.0,-23.1100,359.4000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54991,54992,178.0000,36.908062,-76.912460,26030.0,-23.1000,359.3000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54992,54993,178.0000,36.908894,-76.914513,26030.0,-23.1600,359.5000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54993,54994,178.0000,36.909405,-76.915733,26030.0,-23.2500,359.4000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54994,54995,178.0000,36.910271,-76.917770,26030.0,-23.3500,359.2000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54995,54996,178.0000,36.910797,-76.918983,26030.0,-23.4200,359.2000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54996,54997,178.0000,36.911674,-76.921013,26046.0,-23.4600,359.2000,28.2000,0.35604,0.11100,0.13400,-0.019000,0.0080000
54997,54998,178.0000,36.912376,-76.922630,26046.0,-23.5300,359.4000,28.2000,0.38194,0.10516,0.13751,-0.035365,0.0021552
54998,54999,178.0000,36.912907,-76.923851,26046.0,-23.4900,359.2000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
54999,55000,178.0000,36.913609,-76.925468,26046.0,-23.5000,359.4000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55000,55001,178.0000,36.914490,-76.927498,26046.0,-23.5300,359.3000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55001,55002,178.0000,36.915020,-76.928719,26027.0,-23.4800,359.3000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55002,55003,178.0000,36.915901,-76.930748,26027.0,-23.4100,359.4000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55003,55004,178.0000,36.916428,-76.931969,26027.0,-23.4200,359.4000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55004,55005,178.0000,36.917313,-76.933998,26027.0,-23.3900,359.6000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55005,55006,178.0000,36.918022,-76.935623,26027.0,-23.4300,359.6000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55006,55007,178.0000,36.918732,-76.937241,26007.0,-23.3400,359.8000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55007,55008,178.0000,36.919441,-76.938866,26007.0,-23.3800,359.7000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55008,55009,178.0000,36.920151,-76.940483,26007.0,-23.2700,359.7000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55009,55010,178.0000,36.920864,-76.942100,26007.0,-23.1100,359.7000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55010,55011,178.0000,36.921577,-76.943718,26007.0,-23.1300,359.8000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55011,55012,178.0000,36.922291,-76.945335,26007.0,-22.9400,359.8000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55012,55013,178.0000,36.922829,-76.946549,26007.0,-22.9000,360.0000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55013,55014,178.0000,36.923721,-76.948563,26007.0,-22.8600,359.9000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55014,55015,178.0000,36.924259,-76.949776,26007.0,-22.8000,359.8000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55015,55016,178.0000,36.924976,-76.951386,26007.0,-22.7900,359.8000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55016,55017,178.0000,36.925873,-76.953400,26007.0,-22.6900,359.7000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55017,55018,178.0000,36.926594,-76.955010,26018.0,-22.7100,359.7000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55018,55019,178.0000,36.927315,-76.956619,26018.0,-22.7100,359.6000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55019,55020,178.0000,36.928036,-76.958229,26018.0,-22.6400,359.6000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55020,55021,178.0000,36.928757,-76.959831,26018.0,-22.7700,359.5000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55021,55022,178.0000,36.929302,-76.961037,26018.0,-22.7300,359.5000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55022,55023,178.0000,36.930027,-76.962647,26029.0,-22.8000,359.5000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55023,55024,178.0000,36.930935,-76.964661,26029.0,-22.8600,359.4000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55024,55025,178.0000,36.931660,-76.966263,26029.0,-22.9700,359.3000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55025,55026,178.0000,36.932392,-76.967873,26029.0,-23.0900,359.2000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55026,55027,178.0000,36.933121,-76.969482,26029.0,-23.1600,359.3000,28.2000,0.44467,0.091000,0.14600,-0.075000,-0.012000
55027,55028,178.0000,36.933853,-76.971085,26049.0,-23.1700,359.2000,28.2000,0.43168,0.091200,0.12200,-0.067400,-0.010000
55028,55029,178.0000,36.934589,-76.972694,26049.0,-23.2300,359.2000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55029,55030,178.0000,36.935326,-76.974297,26049.0,-23.2800,359.1000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55030,55031,178.0000,36.936062,-76.975906,26049.0,-23.3400,359.1000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55031,55032,178.0000,36.936798,-76.977508,26049.0,-23.3500,359.3000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55032,55033,178.0000,36.937538,-76.979118,26049.0,-23.3700,359.3000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55033,55034,178.0000,36.938278,-76.980721,26044.0,-23.3700,359.2000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55034,55035,178.0000,36.939022,-76.982323,26044.0,-23.3300,359.2000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55035,55036,178.0000,36.939762,-76.983932,26044.0,-23.3200,359.2000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55036,55037,178.0000,36.940510,-76.985535,26044.0,-23.2900,359.2000,28.2000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55037,55038,178.0000,36.941067,-76.986740,26044.0,-23.4000,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55038,55039,178.0000,36.942001,-76.988739,26028.0,-23.3100,359.4000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55039,55040,178.0000,36.942749,-76.990349,26028.0,-23.3000,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55040,55041,178.0000,36.943314,-76.991547,26028.0,-23.3100,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55041,55042,178.0000,36.944252,-76.993553,26028.0,-23.2600,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55042,55043,178.0000,36.945007,-76.995148,26028.0,-23.2700,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55043,55044,178.0000,36.945759,-76.996750,26015.0,-23.2400,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55044,55045,178.0000,36.946514,-76.998352,26015.0,-23.2300,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55045,55046,178.0000,36.947269,-76.999947,26015.0,-23.1200,359.7000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55046,55047,178.0000,36.948029,-77.001549,26015.0,-23.2200,359.7000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55047,55048,178.0000,36.948788,-77.003143,26015.0,-23.1200,359.7000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55048,55049,178.0000,36.949547,-77.004738,26019.0,-23.1200,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55049,55050,178.0000,36.950310,-77.006332,26019.0,-23.1800,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55050,55051,178.0000,36.951073,-77.007927,26019.0,-23.1200,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55051,55052,178.0000,36.951839,-77.009522,26019.0,-23.1200,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55052,55053,178.0000,36.952606,-77.011116,26019.0,-23.1300,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55053,55054,178.0000,36.953377,-77.012703,26019.0,-23.1300,359.6000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55054,55055,178.0000,36.954147,-77.014290,26021.0,-23.1300,359.4000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55055,55056,178.0000,36.954922,-77.015884,26021.0,-23.1200,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55056,55057,178.0000,36.955502,-77.017075,26021.0,-23.1500,359.5000,28.1000,0.37974,0.092000,0.026000,-0.037000,-0.0020000
55057,55058,178.0000,36.956272,-77.018661,26021.0,-23.1500,359.3000,28.1000,0.38747,0.091700,0.032600,-0.018200,9.000E-04
55058,55059,178.0000,36.957050,-77.020248,26021.0,-23.1400,359.3000,28.1000,0.45697,0.089000,0.092000,0.15100,0.027000
